id,contract_nr,start_date,establishment_address_id,language_id,language,lang_short,establishment_name,GeenRefreshTrainingen,QGuardContractNummer,company_address,Landcode,Zipcode,lat,lon,refresh_hours,open_hours_not_linked_to_refresh,total_hours_to_perform,orig_consultant,lat_orig_consultant,lon_orig_consultant,coord,orig_distance,suggested_consultant_opt_1,suggested_consultant_lat_opt_1,suggested_consultant_lon_opt_1,distance_opt_1,suggested_consultant_opt_2,suggested_consultant_lat_opt_2,suggested_consultant_lon_opt_2,distance_opt_2
1797,1854,2019-11-18,1178654,1,Nederlands,NL,Brasserie Nieuwpoort,False,1854.0,"Marktplein 19, 8620 Nieuwpoort, België BE",BE,8620,51.1298547,2.7519651,6,3.0,9.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1298547, 2.7519651)",18.539820864672457,Kenny Roosens,51.22759304598847,2.9667065396226504,18.539820864672457,Kenny Roosens,51.22759304598847,2.9667065396226504,18.539820864672457
1769,1826,2019-11-21,1180037,1,Nederlands,NL,Stephan Destrooper Veurne,False,1827.0,"Koksijdestraat 5 bus 0, 8630 Veurne, België BE",BE,8630,51.0830616,2.640944,6,28.0,34.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.0830616, 2.640944)",27.8924119192967,Kenny Roosens,51.22759304598847,2.9667065396226504,27.8924119192967,Kenny Roosens,51.22759304598847,2.9667065396226504,27.8924119192967
1785,1842,2019-11-28,1178630,1,Nederlands,NL,Thermae Palace Hotel,False,1842.0,"Koningin Astridlaan 7, 8400 Oostende, België BE",BE,8400,51.2260556,2.9022531,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2260556, 2.9022531)",4.5056335362881565,Kenny Roosens,51.22759304598847,2.9667065396226504,4.5056335362881565,Kenny Roosens,51.22759304598847,2.9667065396226504,4.5056335362881565
1696,1753,2019-09-16,1178457,1,Nederlands,NL,Panos Deli Brugge,False,1752.0,"Zuidzandstraat 10, 8000 Brugge, België BE",BE,8000,51.2056725,3.2203652,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2056725, 3.2203652)",17.89019042395514,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.580239050029597,Laura Vancoppernolle,51.33651705578859,3.232179111327944,14.580239050029597
1607,1664,2019-05-02,1178240,1,Nederlands,NL,AD Delhaize Adinkerke,False,1656.0,"De Pannelaan 102, 8660 De Panne, België BE",BE,8660,51.0848224,2.6003133,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.0848224, 2.6003133)",30.155525562975946,Kenny Roosens,51.22759304598847,2.9667065396226504,30.155525562975946,Kenny Roosens,51.22759304598847,2.9667065396226504,30.155525562975946
1589,1646,2019-04-01,1178187,1,Nederlands,NL,Sport Vlaanderen Nieuwpoort - Wittebrug,False,1620.0,"Brugesteenweg 9, 8620 Nieuwpoort, België BE",BE,8620,51.1326463,2.7615298,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1326463, 2.7615298)",17.81615671545624,Kenny Roosens,51.22759304598847,2.9667065396226504,17.81615671545624,Kenny Roosens,51.22759304598847,2.9667065396226504,17.81615671545624
1470,1527,2018-10-17,1177964,1,Nederlands,NL,Slagerij Ignace Callant,False,1490.0,"Bakkersstraat 20/26, 8370 Blankenberge, België BE",BE,8370,51.3151593,3.1276276,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.3151593, 3.1276276)",14.86694674425035,Laura Vancoppernolle,51.33651705578859,3.232179111327944,7.665333783123664,Laura Vancoppernolle,51.33651705578859,3.232179111327944,7.665333783123664
1471,1528,2018-10-22,1177965,1,Nederlands,NL,De Houtemse Vleeshoeve,False,1491.0,"Houtemstraat 22, 8630 Veurne, België BE",BE,8630,51.0069629,2.6170058,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.0069629, 2.6170058)",34.6704277154231,Evelien Anseele,50.85164129996164,3.22606642611087,46.174295717532196,Evelien Anseele,50.85164129996164,3.22606642611087,46.174295717532196
1524,1581,2018-12-20,1178058,1,Nederlands,NL,Hoeve Paepehof,False,1553.0,"Moeresteenweg 79, 8660 De panne, België BE",BE,8660,51.0711797,2.5918326,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.0711797, 2.5918326)",31.477698656290535,Kenny Roosens,51.22759304598847,2.9667065396226504,31.477698656290535,Kenny Roosens,51.22759304598847,2.9667065396226504,31.477698656290535
1564,1621,2019-02-19,1178136,1,Nederlands,NL,Maison Rosae,False,1596.0,"de Smet de Naeyerlaan  3, 8420 De haan, België BE",BE,8420,51.3011293,3.0798167,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.3011293, 3.0798167)",11.369261415006783,Laura Vancoppernolle,51.33651705578859,3.232179111327944,11.328176263460037,Laura Vancoppernolle,51.33651705578859,3.232179111327944,11.328176263460037
1533,1590,2019-01-14,1178085,1,Nederlands,NL,Home Saint Antoine,False,1565.0,"Pylyserlaan 25, 8670 Koksijde, België BE",BE,8670,51.1087817,2.6507778,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1087817, 2.6507778)",25.748747093888312,Kenny Roosens,51.22759304598847,2.9667065396226504,25.748747093888312,Kenny Roosens,51.22759304598847,2.9667065396226504,25.748747093888312
1539,1596,2019-01-29,1178094,1,Nederlands,NL,Slagerij Verkindere,False,1569.0,"Langestraat 43, 8370 Blankenberge, België BE",BE,8370,51.3149726,3.1288159,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.3149726, 3.1288159)",14.916160240562942,Laura Vancoppernolle,51.33651705578859,3.232179111327944,7.59317216824595,Laura Vancoppernolle,51.33651705578859,3.232179111327944,7.59317216824595
1540,1597,2019-01-16,1178096,1,Nederlands,NL,Bakkerij Van Parijs,False,1570.0,"Mariakerkelaan 28, 8400 Oostende, België BE",BE,8400,51.2118297,2.9114873,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2118297, 2.9114873)",4.237817913720377,Kenny Roosens,51.22759304598847,2.9667065396226504,4.237817913720377,Kenny Roosens,51.22759304598847,2.9667065396226504,4.237817913720377
2091,2148,2021-04-27,1179317,1,Nederlands,NL,Bakkerij De Baene,False,2223.0,"Fritz Vinckelaan 43, 8450 Bredene, België BE",BE,8450,51.2250228,2.9627708,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2250228, 2.9627708)",0.39667862072356286,Kenny Roosens,51.22759304598847,2.9667065396226504,0.39667862072356286,Kenny Roosens,51.22759304598847,2.9667065396226504,0.39667862072356286
2102,2159,2021-05-11,1180748,1,Nederlands,NL,Vispaleis Bredene,False,2237.0,"Kapelstraat 115, 8450 Bredene, België BE",BE,8450,51.2497721,2.9676972,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2497721, 2.9676972)",2.4684525511328417,Kenny Roosens,51.22759304598847,2.9667065396226504,2.4684525511328417,Kenny Roosens,51.22759304598847,2.9667065396226504,2.4684525511328417
2053,2110,2021-02-26,1179242,1,Nederlands,NL,Bakkerij Petris,False,2177.0,"Dolfijnstraat 32, 8420 De haan, België BE",BE,8420,51.2964747,3.0862778,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2964747, 3.0862778)",11.330767750800481,Laura Vancoppernolle,51.33651705578859,3.232179111327944,11.104841520664875,Laura Vancoppernolle,51.33651705578859,3.232179111327944,11.104841520664875
2055,2112,2021-03-10,1179248,1,Nederlands,NL,Bakkerij Tartelique,False,879.0,"Marktstraat 23, 8620 Nieuwpoort, België BE",BE,8620,51.1312798,2.7519801,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1312798, 2.7519801)",18.446240484761493,Kenny Roosens,51.22759304598847,2.9667065396226504,18.446240484761493,Kenny Roosens,51.22759304598847,2.9667065396226504,18.446240484761493
2205,2262,2021-10-15,1179542,1,Nederlands,NL,Panos Roeselare,False,2357.0,"Ooststraat 49, 8800 Roeselare, België BE",BE,8800,50.9464854,3.1263002,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(50.9464854, 3.1263002)",33.21222999705759,Evelien Anseele,50.85164129996164,3.22606642611087,12.672202206442483,Evelien Anseele,50.85164129996164,3.22606642611087,12.672202206442483
2174,2231,2021-09-17,1179491,1,Nederlands,NL,Chateau Briand by Hauspie,False,2326.0,"Leopold II laan 12, 8670 Oostduinkerke, België BE",BE,8670,51.1164335,2.6819682,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1164335, 2.6819682)",23.441411017121702,Kenny Roosens,51.22759304598847,2.9667065396226504,23.441411017121702,Kenny Roosens,51.22759304598847,2.9667065396226504,23.441411017121702
2150,2207,2021-07-14,1182444,1,Nederlands,NL,Piazza,False,2288.0,"Paul Orbanpromenade 1, 8620 Nieuwpoort, België BE",BE,8620,51.1527935,2.7220113,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1527935, 2.7220113)",19.023358328197155,Kenny Roosens,51.22759304598847,2.9667065396226504,19.023358328197155,Kenny Roosens,51.22759304598847,2.9667065396226504,19.023358328197155
2163,2220,2021-09-01,1179486,1,Nederlands,NL,Re:Fresh,False,2312.0,"Vooruitgangsstraat 3C, 8630 Veurne, België BE",BE,8630,51.0677843,2.6842827,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.0677843, 2.6842827)",26.582765904589596,Kenny Roosens,51.22759304598847,2.9667065396226504,26.582765904589596,Kenny Roosens,51.22759304598847,2.9667065396226504,26.582765904589596
2287,2344,2022-01-25,1179745,1,Nederlands,NL,Taste-I-Like,False,2491.0,"Brugse Steenweg 53, 8450 Bredene, België BE",BE,8450,51.2199171,2.9717162,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2199171, 2.9717162)",0.9228992837924436,Kenny Roosens,51.22759304598847,2.9667065396226504,0.9228992837924436,Kenny Roosens,51.22759304598847,2.9667065396226504,0.9228992837924436
2237,2294,2021-11-04,1179606,1,Nederlands,NL,Né me Mé,False,2391.0,"Brabantstraat 6, 8620 Nieuwpoort, België BE",BE,8620,51.1466475,2.7130415,6,10.0,16.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1466475, 2.7130415)",19.89032462264036,Kenny Roosens,51.22759304598847,2.9667065396226504,19.89032462264036,Kenny Roosens,51.22759304598847,2.9667065396226504,19.89032462264036
2402,2459,2022-06-23,1179951,1,Nederlands,NL,De Traiteur by Vandycke,False,2628.0,"Marie-Joseplein 5, 8400 Oostende, België BE",BE,8400,51.2309363,2.9139214,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2309363, 2.9139214)",3.7058163494995746,Kenny Roosens,51.22759304598847,2.9667065396226504,3.7058163494995746,Kenny Roosens,51.22759304598847,2.9667065396226504,3.7058163494995746
2424,2481,2022-07-27,1180040,1,Nederlands,NL,'t Steedje,False,2689.0,"Weststraat 8-10, 8460 Oudenburg, België BE",BE,8460,51.1832038,3.0033237,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1832038, 3.0033237)",5.56207409025107,Kenny Roosens,51.22759304598847,2.9667065396226504,5.56207409025107,Kenny Roosens,51.22759304598847,2.9667065396226504,5.56207409025107
2364,2421,2022-05-04,1179878,1,Nederlands,NL,Restaurant Willem Hiele,False,2583.0,"Kapittelstraat 71, 8460 Oudenburg, België BE",BE,8460,51.1942558,2.9714169,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1942558, 2.9714169)",3.723423088229092,Kenny Roosens,51.22759304598847,2.9667065396226504,3.723423088229092,Kenny Roosens,51.22759304598847,2.9667065396226504,3.723423088229092
2330,2387,2022-03-17,1179796,1,Nederlands,NL,Slagerij Traiteur Chris & Annelies,False,2542.0,"Nieuwe Steenweg 60, 8377 Zuienkerke, België BE",BE,8377,51.2650209,3.1567223,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2650209, 3.1567223)",13.905973831894103,Laura Vancoppernolle,51.33651705578859,3.232179111327944,9.537532272189342,Laura Vancoppernolle,51.33651705578859,3.232179111327944,9.537532272189342
2443,2500,2022-09-05,1180085,1,Nederlands,NL,De Zandbank,False,2714.0,"Zeedijk 91A, 8430 Middelkerke, België BE",BE,8430,51.1882924,2.8154735,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1882924, 2.8154735)",11.437390988869268,Kenny Roosens,51.22759304598847,2.9667065396226504,11.437390988869268,Kenny Roosens,51.22759304598847,2.9667065396226504,11.437390988869268
3241,3298,2024-05-27,1182690,1,Nederlands,NL,Delhaize Hazegras,False,4405.0,"Leopold III-laan 7, 8400 Oostende, België BE",BE,8400,51.2267261,2.9220857,6,8.5,14.5,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2267261, 2.9220857)",3.1184516190166565,Kenny Roosens,51.22759304598847,2.9667065396226504,3.1184516190166565,Kenny Roosens,51.22759304598847,2.9667065396226504,3.1184516190166565
3242,3299,2024-05-27,1182691,1,Nederlands,NL,Delhaize Oostende Searena,False,4406.0,"Northlaan 13, 8400 Oostende, België BE",BE,8400,51.2176478,2.8882336,6,5.0,11.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2176478, 2.8882336)",5.592752332196172,Kenny Roosens,51.22759304598847,2.9667065396226504,5.592752332196172,Kenny Roosens,51.22759304598847,2.9667065396226504,5.592752332196172
3233,3290,2024-05-22,1182677,1,Nederlands,NL,Tarte Blanche,False,4396.0,"Distellaan 23, 8434 Middelkerke, België BE",BE,8434,51.1707751,2.7761232,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1707751, 2.7761232)",14.744803177525524,Kenny Roosens,51.22759304598847,2.9667065396226504,14.744803177525524,Kenny Roosens,51.22759304598847,2.9667065396226504,14.744803177525524
3230,3287,2024-04-30,1182645,1,Nederlands,NL,Lunchbar Ora,False,4393.0,"Edith Cavellstraat 86, 8400 Oostende, België BE",BE,8400,51.2221981,2.9165574,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2221981, 2.9165574)",3.5543500924330536,Kenny Roosens,51.22759304598847,2.9667065396226504,3.5543500924330536,Kenny Roosens,51.22759304598847,2.9667065396226504,3.5543500924330536
3193,3250,2024-04-18,1182576,1,Nederlands,NL,Xavi,False,4326.0,"Albert I Laan 173/G, 8620 Nieuwpoort, België BE",BE,8620,51.149382,2.7188849,6,9.0,15.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.149382, 2.7188849)",19.38805534253939,Kenny Roosens,51.22759304598847,2.9667065396226504,19.38805534253939,Kenny Roosens,51.22759304598847,2.9667065396226504,19.38805534253939
3265,3322,2024-06-17,1182751,1,Nederlands,NL,Delhaize Blankenberge,False,4436.0,"Polderlaan 1, 8370 Blankenberge, België BE",BE,8370,51.3147928,3.1468492,6,7.5,13.5,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.3147928, 3.1468492)",15.879642333184938,Laura Vancoppernolle,51.33651705578859,3.232179111327944,6.420234786457741,Laura Vancoppernolle,51.33651705578859,3.232179111327944,6.420234786457741
3254,3311,2024-06-05,1182728,1,Nederlands,NL,Laura's,False,4426.0,"Werkenplein 27, 8610 Kortemark, België BE",BE,8610,51.0296372,2.9628825,6,14.0,20.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.0296372, 2.9628825)",22.02436093821889,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,17.310886200590556,Céline Deleersnijder-Vanrobaeys,50.98840988955229,3.200717897282015,17.310886200590556
3389,3446,2024-10-15,1183034,1,Nederlands,NL,Vishandel Jens,False,4613.0,"Kaai 37, 8620 Nieuwpoort, België BE",BE,8620,51.1330276,2.7490744,6,26.5,32.5,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1330276, 2.7490744)",18.50051007394753,Kenny Roosens,51.22759304598847,2.9667065396226504,18.50051007394753,Kenny Roosens,51.22759304598847,2.9667065396226504,18.50051007394753
3369,3426,2024-10-07,1182996,1,Nederlands,NL,CleanFRESH,True,4587.0,"Neerhofstraat 3, 8470 Gistel, België BE",BE,8470,51.1569821,2.9690691,6,3.0,3.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1569821, 2.9690691)",7.857341886822642,Kenny Roosens,51.22759304598847,2.9667065396226504,7.857341886822642,Kenny Roosens,51.22759304598847,2.9667065396226504,7.857341886822642
3355,3412,2024-09-23,1182944,1,Nederlands,NL,Delhaize Sint-Michiels,False,4553.0,"Koningin Astridlaan 97 bus 20, 8200 Brugge, België BE",BE,8200,51.1878194,3.2002898,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1878194, 3.2002898)",16.912782413795206,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.692182920306855,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.692182920306855
3351,3408,2024-09-23,1182934,1,Nederlands,NL,Panos Deli Brugge Sint-Andries,False,4548.0,"Torhoutse Steenweg 258, 8200 Sint-andries, België BE",BE,8200,51.1932535,3.1961714,6,20.0,26.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1932535, 3.1961714)",16.48374615097299,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.135479963238502,Laura Vancoppernolle,51.33651705578859,3.232179111327944,16.135479963238502
3337,3394,2024-09-10,1182910,1,Nederlands,NL,Delhy,False,4528.0,"Groenestraat 42, 8370 Blankenberge, België BE",BE,8370,51.3146563,3.1394733,6,10.5,16.5,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.3146563, 3.1394733)",15.465817707180499,Laura Vancoppernolle,51.33651705578859,3.232179111327944,6.904609475039829,Laura Vancoppernolle,51.33651705578859,3.232179111327944,6.904609475039829
2835,2892,2023-09-08,1180816,1,Nederlands,NL,AZ Damiaan Oostende,True,3450.0,"Gouwelozestraat 100, 8400 Oostende, België BE",BE,8400,51.2189802,2.9333611,6,13.25,13.25,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2189802, 2.9333611)",2.518890699434496,Kenny Roosens,51.22759304598847,2.9667065396226504,2.518890699434496,Kenny Roosens,51.22759304598847,2.9667065396226504,2.518890699434496
2760,2817,2023-07-11,1180867,1,Nederlands,NL,Foodstory ,False,3635.0,"Groenlandstraat 21, 8380 Zeebrugge, België BE",BE,8380,51.3254949,3.2057095,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.3254949, 3.2057095)",19.919168533636306,Laura Vancoppernolle,51.33651705578859,3.232179111327944,2.2152225111199066,Laura Vancoppernolle,51.33651705578859,3.232179111327944,2.2152225111199066
2783,2840,2023-07-26,1181811,1,Nederlands,NL,AD Delhaize De Haan,False,3873.0,"Stationsstraat 8, 8420 De haan, België BE",BE,8420,51.2721749,3.0342366,6,7.25,13.25,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2721749, 3.0342366)",6.8433168100134125,Kenny Roosens,51.22759304598847,2.9667065396226504,6.8433168100134125,Kenny Roosens,51.22759304598847,2.9667065396226504,6.8433168100134125
2717,2774,2023-06-19,1181482,1,Nederlands,NL,Bakkerij Kris En Sandy,False,3725.0,"Eernegemweg 35, 8490 Jabbeke, België BE",BE,8490,51.1678672,3.1197925,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1678672, 3.1197925)",12.595731710760253,Kenny Roosens,51.22759304598847,2.9667065396226504,12.595731710760253,Kenny Roosens,51.22759304598847,2.9667065396226504,12.595731710760253
2722,2779,2023-06-16,1181278,1,Nederlands,NL,Verdonck Desserts,False,3363.0,"Albert I Laan 62, 8630 Veurne, België BE",BE,8630,51.064944,2.6822627,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.064944, 2.6822627)",26.89999866564248,Kenny Roosens,51.22759304598847,2.9667065396226504,26.89999866564248,Kenny Roosens,51.22759304598847,2.9667065396226504,26.89999866564248
2706,2763,2023-06-12,1181857,1,Nederlands,NL,Atheneum Calmeyn,False,3773.0,"St.-Elisabethlaan 4, 8660 De Panne, België BE",BE,8660,51.0932581,2.5923104,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.0932581, 2.5923104)",30.154880173209953,Kenny Roosens,51.22759304598847,2.9667065396226504,30.154880173209953,Kenny Roosens,51.22759304598847,2.9667065396226504,30.154880173209953
2561,2618,2023-01-19,1180464,1,Nederlands,NL,Mainfreight Warehousing Oostende,False,3024.0,"Zandvoordestraat 405, 8400 Oostende, België BE",BE,8400,51.2120185,2.9587242,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2120185, 2.9587242)",1.8202448612201045,Kenny Roosens,51.22759304598847,2.9667065396226504,1.8202448612201045,Kenny Roosens,51.22759304598847,2.9667065396226504,1.8202448612201045
2585,2642,2023-02-15,1180518,1,Nederlands,NL,Brood en banket Lucas,False,3094.0,"Tempelhof 31, 8000 Brugge, België BE",BE,8000,51.2243233,3.2032245,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2243233, 3.2032245)",16.526235530435116,Laura Vancoppernolle,51.33651705578859,3.232179111327944,12.64440212506537,Laura Vancoppernolle,51.33651705578859,3.232179111327944,12.64440212506537
2593,2650,2023-02-15,1180538,1,Nederlands,NL,WZC Huize Westerhauwe,False,3106.0,"Klemskerkestraat 19, 8450 Bredene, België BE",BE,8450,51.2506548,2.9843443,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2506548, 2.9843443)",2.8460435590696225,Kenny Roosens,51.22759304598847,2.9667065396226504,2.8460435590696225,Kenny Roosens,51.22759304598847,2.9667065396226504,2.8460435590696225
2644,2701,2023-03-25,1180650,1,Nederlands,NL,Stephan Destrooper Bakkerij Veurne,False,3205.0,"Monnikshoekstraat 17, 8630 Veurne, België BE",BE,8630,51.0744977,2.6867719,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.0744977, 2.6867719)",25.95640137467544,Kenny Roosens,51.22759304598847,2.9667065396226504,25.95640137467544,Kenny Roosens,51.22759304598847,2.9667065396226504,25.95640137467544
2671,2728,2023-05-02,1180721,1,Nederlands,NL,Huyghebaert Danny,False,3262.0,"Smokkelstraat 7, 8620 Nieuwpoort, België BE",BE,8620,51.1339424,2.7461275,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1339424, 2.7461275)",18.613094460927076,Kenny Roosens,51.22759304598847,2.9667065396226504,18.613094460927076,Kenny Roosens,51.22759304598847,2.9667065396226504,18.613094460927076
3132,3189,2024-03-13,1181000,1,Nederlands,NL,Bakkerij Vanheste,False,3602.0,"Torhoutsesteenweg 202, 8400 Oostende, België BE",BE,8400,51.2187566,2.9078551,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2187566, 2.9078551)",4.227282652449576,Kenny Roosens,51.22759304598847,2.9667065396226504,4.227282652449576,Kenny Roosens,51.22759304598847,2.9667065396226504,4.227282652449576
3150,3207,2024-03-25,1182462,1,Nederlands,NL,Tutto Gelato,False,4235.0,"Zeelaan 268, 8670 Koksijde, België BE",BE,8670,51.1189818,2.6353496,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1189818, 2.6353496)",26.1347155886913,Kenny Roosens,51.22759304598847,2.9667065396226504,26.1347155886913,Kenny Roosens,51.22759304598847,2.9667065396226504,26.1347155886913
3160,3217,2024-03-29,1182479,1,Nederlands,NL,Bar Bonk,False,4247.0,"Strandlaan 12, 8434 Middelkerke, België BE",BE,8434,51.1658437,2.7635043,6,6.5,12.5,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1658437, 2.7635043)",15.777975689320513,Kenny Roosens,51.22759304598847,2.9667065396226504,15.777975689320513,Kenny Roosens,51.22759304598847,2.9667065396226504,15.777975689320513
3103,3160,2024-02-28,1182377,1,Nederlands,NL,'t Zwientje,False,1147.0,"Nieuwpoortlaan 40, 8434 Middelkerke, België BE",BE,8434,51.1448862,2.755936,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1448862, 2.755936)",17.37301498954007,Kenny Roosens,51.22759304598847,2.9667065396226504,17.37301498954007,Kenny Roosens,51.22759304598847,2.9667065396226504,17.37301498954007
3081,3138,2024-02-15,1182346,1,Nederlands,NL,Cru du Nord,True,4158.0,"Haringstraat 139, 8400 Oostende, België BE",BE,8400,51.2302166,2.9353658,6,6.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2302166, 2.9353658)",2.2085758672520566,Kenny Roosens,51.22759304598847,2.9667065396226504,2.2085758672520566,Kenny Roosens,51.22759304598847,2.9667065396226504,2.2085758672520566
2917,2974,2023-10-25,1181324,1,Nederlands,NL,Bistro Westenwind - Mondoco,False,3467.0,"Zeedijk 275, 8430 Middelkerke, België BE",BE,8430,51.1795054,2.7952655,6,4.0,10.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1795054, 2.7952655)",13.122113323211288,Kenny Roosens,51.22759304598847,2.9667065396226504,13.122113323211288,Kenny Roosens,51.22759304598847,2.9667065396226504,13.122113323211288
2892,2949,2023-10-03,1181284,1,Nederlands,NL,Hoevevlees 't Eendenhof,False,3378.0,"Roesdammestraat 35 A, 8630 Veurne, België BE",BE,8630,51.0628229,2.7715781,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.0628229, 2.7715781)",22.857644534070563,Kenny Roosens,51.22759304598847,2.9667065396226504,22.857644534070563,Kenny Roosens,51.22759304598847,2.9667065396226504,22.857644534070563
2902,2959,2023-10-12,1181979,1,Nederlands,NL,Hoeveslagerij Vlees & Zo,False,3993.0,"Oostmoerstraat 37, 8490 Jabbeke, België BE",BE,8490,51.1687558,3.1309313,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.1687558, 3.1309313)",13.214188911349648,Kenny Roosens,51.22759304598847,2.9667065396226504,13.214188911349648,Kenny Roosens,51.22759304598847,2.9667065396226504,13.214188911349648
2989,3046,2023-12-15,1181279,1,Nederlands,NL,Demave,False,3364.0,"Frère-Orbanstraat 117, 8400 Oostende, België BE",BE,8400,51.2186904,2.9135437,6,0.0,6.0,Kenny Roosens,51.22759304598847,2.9667065396226504,"(51.2186904, 2.9135437)",3.843776073135253,Kenny Roosens,51.22759304598847,2.9667065396226504,3.843776073135253,Kenny Roosens,51.22759304598847,2.9667065396226504,3.843776073135253
3005,3062,2023-12-22,1182172,1,Nederlands,NL,Sartour ,False,4099.0,"Bredabaan 415, 2930 Brasschaat, België BE",BE,2930,51.2914416,4.4938633,6,0.0,6.0,Laura Vancoppernolle,51.33651705578859,3.232179111327944,"(51.2914416, 4.4938633)",88.10993444047602,Lore Van Minnebruggen,51.31983717125415,4.524763681955975,3.8240629390261835,Lore Van Minnebruggen,51.31983717125415,4.524763681955975,3.8240629390261835
2968,3025,2023-11-24,1182100,1,Nederlands,NL,Belgian Chocolate Creations,False,4063.0,"'t Walletje 29/B, 8300 Knokke-Heist, België BE",BE,8300,51.321878,3.2836045,6,1.75,7.75,Laura Vancoppernolle,51.33651705578859,3.232179111327944,"(51.321878, 3.2836045)",3.9370059480489688,Laura Vancoppernolle,51.33651705578859,3.232179111327944,3.9370059480489688,Laura Vancoppernolle,51.33651705578859,3.232179111327944,3.9370059480489688
